date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:15:18	74863/74863	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:45:15%20GMT	https://politicalwp.themeslr.com/product/white-campaign-t-shirt/?add-to-cart=60	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/product/white-campaign-t-shirt/index7054.html	(from https://politicalwp.themeslr.com/product/white-campaign-t-shirt/)
21:15:19	75198/75198	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:45:16%20GMT	https://politicalwp.themeslr.com/product/white-campaign-t-shirt/?add-to-cart=50	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/product/white-campaign-t-shirt/index5412.html	(from https://politicalwp.themeslr.com/product/white-campaign-t-shirt/)
21:15:19	74663/74663	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:45:16%20GMT	https://politicalwp.themeslr.com/product/white-campaign-t-shirt/?add-to-cart=79	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/product/white-campaign-t-shirt/index70f8.html	(from https://politicalwp.themeslr.com/product/white-campaign-t-shirt/)
21:15:21	75112/75112	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:45:18%20GMT	https://politicalwp.themeslr.com/product/white-campaign-t-shirt/?add-to-cart=99	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/product/white-campaign-t-shirt/index7fd8.html	(from https://politicalwp.themeslr.com/product/white-campaign-t-shirt/)
21:15:25	79570/79570	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:45:22%20GMT	https://politicalwp.themeslr.com/product/campaign-vote-envelope/?add-to-cart=56	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/product/campaign-vote-envelope/index6fc7.html	(from https://politicalwp.themeslr.com/product/campaign-vote-envelope/?add-to-cart=83)
21:15:25	79641/79641	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:45:23%20GMT	https://politicalwp.themeslr.com/product/campaign-vote-envelope/?add-to-cart=79	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/product/campaign-vote-envelope/index70f8.html	(from https://politicalwp.themeslr.com/product/campaign-vote-envelope/?add-to-cart=83)
21:15:26	79777/79777	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:45:23%20GMT	https://politicalwp.themeslr.com/product/campaign-vote-envelope/?add-to-cart=93	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/product/campaign-vote-envelope/index3d03.html	(from https://politicalwp.themeslr.com/product/campaign-vote-envelope/?add-to-cart=83)
21:15:26	79762/79762	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:45:23%20GMT	https://politicalwp.themeslr.com/product/campaign-vote-envelope/?add-to-cart=50	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/product/campaign-vote-envelope/index5412.html	(from https://politicalwp.themeslr.com/product/campaign-vote-envelope/?add-to-cart=70)
21:15:28	79971/79971	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:45:27%20GMT	https://politicalwp.themeslr.com/product/campaign-vote-envelope/?add-to-cart=53	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/product/campaign-vote-envelope/indexacaf.html	(from https://politicalwp.themeslr.com/product/campaign-vote-envelope/?add-to-cart=70)
21:15:29	79359/79359	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:45:28%20GMT	https://politicalwp.themeslr.com/product/campaign-vote-envelope/?add-to-cart=67	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/product/campaign-vote-envelope/index1950.html	(from https://politicalwp.themeslr.com/product/campaign-vote-envelope/?add-to-cart=99)
21:15:30	52911/52911	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:45:28%20GMT	https://politicalwp.themeslr.com/2021/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/2021/politicalwp.281.delayed	(from https://politicalwp.themeslr.com/2021/)
21:15:30	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2021%20Sep%202020%2019:00:12%20GMT	https://politicalwp.themeslr.com/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-includes/fonts/dashicons7d4b.eot	(from https://politicalwp.themeslr.com/wp-includes/css/dashicons.min.css)
21:15:31	56392/56392	---M--	200	added ('OK')	font/ttf	date:Mon,%2021%20Sep%202020%2019:00:12%20GMT	https://politicalwp.themeslr.com/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-includes/fonts/dashicons7d4b.ttf	(from https://politicalwp.themeslr.com/wp-includes/css/dashicons.min.css)
21:15:31	1372/1372	---M--	200	added ('OK')	image/gif	date:Mon,%2009%20Dec%202019%2022:03:58%20GMT	https://politicalwp.themeslr.com/wp-admin/images/loading.gif	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-admin/images/loading.gif	(from https://politicalwp.themeslr.com/wp-admin/css/forms.min.css)
21:15:31	78631/78631	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:45:30%20GMT	https://politicalwp.themeslr.com/2021/page/2/	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/2021/page/2/index.html	(from https://politicalwp.themeslr.com/2021/)
21:15:31	3113/3113	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Feb%202014%2013:03:14%20GMT	https://politicalwp.themeslr.com/wp-admin/images/w-logo-blue.png?ver=20131202	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-admin/images/w-logo-blue7a53.png	(from https://politicalwp.themeslr.com/wp-admin/css/login.min.css)
21:15:32	1521/1521	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2006%20Apr%202015%2001:20:28%20GMT	https://politicalwp.themeslr.com/wp-admin/images/wordpress-logo.svg?ver=20131107	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-admin/images/wordpress-logo7d6b.svg	(from https://politicalwp.themeslr.com/wp-admin/css/login.min.css)
21:15:33	880446/880446	---M-Z	200	added ('OK')	text/css	date:Tue,%2022%20Sep%202020%2023:53:14%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/header-67dbce16a7a594faba23fbc9892b5aec17ca2e73.min.css	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/header-67dbce16a7a594faba23fbc9892b5aec17ca2e73.min.css	(from https://politicalwp.themeslr.com/shop/my-account/lost-password/)
21:15:33	1506/1506	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:45:32%20GMT	https://politicalwp.themeslr.com/wp-json/wp/v2/pages/5813	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/wp/v2/pages/5813.json	(from https://politicalwp.themeslr.com/shop/my-account/lost-password/)
21:15:35	2299/2299	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:45:34%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fshop%2Fmy-account%2F	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embeda106.json	(from https://politicalwp.themeslr.com/shop/my-account/lost-password/)
21:15:35	840725/840725	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2022%20Sep%202020%2023:53:14%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/header-cc15c780a1a1f3517db76273c479f4c878df61c8.min.js	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/header-cc15c780a1a1f3517db76273c479f4c878df61c8.min.js	(from https://politicalwp.themeslr.com/shop/my-account/lost-password/)
21:15:36	56062/56062	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:45:34%20GMT	https://politicalwp.themeslr.com/shop/my-account/	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/shop/my-account/index.html	(from https://politicalwp.themeslr.com/shop/my-account/lost-password/)
21:15:37	2389/2389	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Sep%202022%2015:45:36%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fshop%2Fmy-account%2F&format=xml	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed05cc	(from https://politicalwp.themeslr.com/shop/my-account/lost-password/)
21:15:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Sep%202022%2015:45:37%20GMT	https://politicalwp.themeslr.com/shop/my-account/lost-password/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/shop/my-account/lost-password/politicalwp	(from https://politicalwp.themeslr.com/shop/my-account/lost-password/)
21:15:39	55530/55530	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:45:38%20GMT	https://politicalwp.themeslr.com/shop/my-account/lost-password/politicalwp/	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/shop/my-account/lost-password/politicalwp/index.html	(from https://politicalwp.themeslr.com/shop/my-account/lost-password/)
21:15:40	433040/433040	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Sep%202020%2008:44:23%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/footer-09287587699eb5cc9aa429fa187f395accf66c09.min.js	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/footer-09287587699eb5cc9aa429fa187f395accf66c09.min.js	(from https://politicalwp.themeslr.com/shop/my-account/lost-password/)
21:15:41	2463/2463	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:45:40%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fevent%2Felection-day%2F	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed49f9.json	(from https://politicalwp.themeslr.com/event/election-day/)
21:15:42	2591/2591	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Sep%202022%2015:45:41%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fevent%2Felection-day%2F&format=xml	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed5b7e	(from https://politicalwp.themeslr.com/event/election-day/)
21:15:43	930873/930873	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2021%20Sep%202020%2020:28:28%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/header-d7d1b910e8ac939881f0c00a9813fb1160ee8935.min.js	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/header-d7d1b910e8ac939881f0c00a9813fb1160ee8935.min.js	(from https://politicalwp.themeslr.com/event/election-day/)
21:15:43	9401/9401	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:45:42%20GMT	https://politicalwp.themeslr.com/wp-json/tribe/events/v1/events/5716	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/tribe/events/v1/events/5716.json	(from https://politicalwp.themeslr.com/event/election-day/)
21:15:46	52911/52911	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:45:44%20GMT	https://politicalwp.themeslr.com/event/election-day/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/event/election-day/politicalwp	(from https://politicalwp.themeslr.com/event/election-day/)
21:15:47	299296/299296	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2021%20Sep%202020%2020:28:29%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/footer-a8188323b0478cfbaa2cb1044ffc42719330fa50.min.js	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/footer-a8188323b0478cfbaa2cb1044ffc42719330fa50.min.js	(from https://politicalwp.themeslr.com/event/election-day/)
21:15:50	2672/2672	---M--	200	added ('OK')	text/calendar	date:Wed,%2028%20Sep%202022%2015:45:49%20GMT	https://politicalwp.themeslr.com/event/election-day/?ical=1	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/event/election-day/indexedf3.html	(from https://politicalwp.themeslr.com/event/election-day/)
21:15:51	71168/71168	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:45:49%20GMT	https://politicalwp.themeslr.com/events/category/voting/	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/events/category/voting/index.html	(from https://politicalwp.themeslr.com/event/election-day/)
21:15:51	2503/2503	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:45:49%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fevent%2Felection-night-event%2F	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embedfc0f.json	(from https://politicalwp.themeslr.com/event/election-night-event/)
21:15:52	702162/702162	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Mar%202017%2019:26:22%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2016/02/tlsr_politica_-13.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2016/02/tlsr_politica_-13.jpg	(from https://politicalwp.themeslr.com/event/election-day/)
21:15:53	2631/2631	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Sep%202022%2015:45:51%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fevent%2Felection-night-event%2F&format=xml	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embedb8e9	(from https://politicalwp.themeslr.com/event/election-night-event/)
21:15:54	9798/9798	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:45:53%20GMT	https://politicalwp.themeslr.com/wp-json/tribe/events/v1/events/5717	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/tribe/events/v1/events/5717.json	(from https://politicalwp.themeslr.com/event/election-night-event/)
21:15:56	52911/52911	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:45:54%20GMT	https://politicalwp.themeslr.com/event/election-night-event/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/event/election-night-event/politicalwp	(from https://politicalwp.themeslr.com/event/election-night-event/)
21:15:58	2699/2699	---M--	200	added ('OK')	text/calendar	date:Wed,%2028%20Sep%202022%2015:45:57%20GMT	https://politicalwp.themeslr.com/event/election-night-event/?ical=1	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/event/election-night-event/indexedf3.html	(from https://politicalwp.themeslr.com/event/election-night-event/)
21:16:00	353248/353248	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Mar%202017%2019:27:28%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2016/02/tlsr_politica_-25.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2016/02/tlsr_politica_-25.jpg	(from https://politicalwp.themeslr.com/event/election-night-event/)
21:16:00	2518/2518	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:45:59%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fevent%2Fsenate-group-candidates%2F	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed6717.json	(from https://politicalwp.themeslr.com/event/senate-group-candidates/)
21:16:00	71228/71228	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:45:59%20GMT	https://politicalwp.themeslr.com/events/category/candidates/	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/events/category/candidates/index.html	(from https://politicalwp.themeslr.com/event/election-night-event/)
21:16:01	2646/2646	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Sep%202022%2015:46:00%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fevent%2Fsenate-group-candidates%2F&format=xml	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed8945	(from https://politicalwp.themeslr.com/event/senate-group-candidates/)
21:16:02	10118/10118	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:46:01%20GMT	https://politicalwp.themeslr.com/wp-json/tribe/events/v1/events/5719	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/tribe/events/v1/events/5719.json	(from https://politicalwp.themeslr.com/event/senate-group-candidates/)
21:16:04	52911/52911	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:46:02%20GMT	https://politicalwp.themeslr.com/event/senate-group-candidates/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/event/senate-group-candidates/politicalwp	(from https://politicalwp.themeslr.com/event/senate-group-candidates/)
21:16:05	2694/2694	---M--	200	added ('OK')	text/calendar	date:Wed,%2028%20Sep%202022%2015:46:04%20GMT	https://politicalwp.themeslr.com/event/senate-group-candidates/?ical=1	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/event/senate-group-candidates/indexedf3.html	(from https://politicalwp.themeslr.com/event/senate-group-candidates/)
21:16:06	2513/2513	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:46:05%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fevent%2Felection-night-victory%2F	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed4dee.json	(from https://politicalwp.themeslr.com/event/election-night-victory/)
21:16:07	2641/2641	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Sep%202022%2015:46:06%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fevent%2Felection-night-victory%2F&format=xml	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed7276	(from https://politicalwp.themeslr.com/event/election-night-victory/)
21:16:08	9808/9808	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:46:07%20GMT	https://politicalwp.themeslr.com/wp-json/tribe/events/v1/events/5718	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/tribe/events/v1/events/5718.json	(from https://politicalwp.themeslr.com/event/election-night-victory/)
21:16:10	52911/52911	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:46:09%20GMT	https://politicalwp.themeslr.com/event/election-night-victory/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/event/election-night-victory/politicalwp	(from https://politicalwp.themeslr.com/event/election-night-victory/)
21:16:11	2703/2703	---M--	200	added ('OK')	text/calendar	date:Wed,%2028%20Sep%202022%2015:46:10%20GMT	https://politicalwp.themeslr.com/event/election-night-victory/?ical=1	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/event/election-night-victory/indexedf3.html	(from https://politicalwp.themeslr.com/event/election-night-victory/)
21:16:12	2416/2416	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:46:11%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fevent%2Fdemocratic-candidate-presentation%2F	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embede17e.json	(from https://politicalwp.themeslr.com/event/democratic-candidate-presentation/)
21:16:12	1479566/1479566	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Mar%202017%2019:26:10%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2016/02/tlsr_politica_-11.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2016/02/tlsr_politica_-11.jpg	(from https://politicalwp.themeslr.com/event/senate-group-candidates/)
21:16:14	2506/2506	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Sep%202022%2015:46:13%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fevent%2Fdemocratic-candidate-presentation%2F&format=xml	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed5dbb	(from https://politicalwp.themeslr.com/event/democratic-candidate-presentation/)
21:16:15	6973/6973	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:46:14%20GMT	https://politicalwp.themeslr.com/wp-json/tribe/events/v1/events/5598	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/tribe/events/v1/events/5598.json	(from https://politicalwp.themeslr.com/event/democratic-candidate-presentation/)
21:16:17	52911/52911	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:46:15%20GMT	https://politicalwp.themeslr.com/event/democratic-candidate-presentation/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/event/democratic-candidate-presentation/politicalwp	(from https://politicalwp.themeslr.com/event/democratic-candidate-presentation/)
21:16:17	1074/1074	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Sep%202020%2008:29:03%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/footer-40c86783cc83282d917f69013d161d70fe727b00.min.js	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/cache/fvm/1600714823/out/footer-40c86783cc83282d917f69013d161d70fe727b00.min.js	(from https://politicalwp.themeslr.com/event/democratic-candidate-presentation/)
21:16:20	917426/917426	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Mar%202017%2019:27:22%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2016/02/tlsr_politica_-22.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2016/02/tlsr_politica_-22.jpg	(from https://politicalwp.themeslr.com/event/election-night-victory/)
21:16:20	2705/2705	---M--	200	added ('OK')	text/calendar	date:Wed,%2028%20Sep%202022%2015:46:19%20GMT	https://politicalwp.themeslr.com/event/democratic-candidate-presentation/?ical=1	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/event/democratic-candidate-presentation/indexedf3.html	(from https://politicalwp.themeslr.com/event/democratic-candidate-presentation/)
21:16:21	71273/71273	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:46:19%20GMT	https://politicalwp.themeslr.com/events/category/presentations/	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/events/category/presentations/index.html	(from https://politicalwp.themeslr.com/event/democratic-candidate-presentation/)
21:16:21	2503/2503	---M--	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:46:20%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fevent%2Ffirst-day-as-senator%2F	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed8b88.json	(from https://politicalwp.themeslr.com/event/first-day-as-senator/)
21:16:22	2631/2631	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Sep%202022%2015:46:21%20GMT	https://politicalwp.themeslr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoliticalwp.themeslr.com%2Fevent%2Ffirst-day-as-senator%2F&format=xml	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/oembed/1.0/embed0e51	(from https://politicalwp.themeslr.com/event/first-day-as-senator/)
21:16:23	9769/9769	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Sep%202022%2015:46:22%20GMT	https://politicalwp.themeslr.com/wp-json/tribe/events/v1/events/5720	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-json/tribe/events/v1/events/5720.json	(from https://politicalwp.themeslr.com/event/first-day-as-senator/)
21:16:25	52911/52911	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:46:24%20GMT	https://politicalwp.themeslr.com/event/first-day-as-senator/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/event/first-day-as-senator/politicalwp	(from https://politicalwp.themeslr.com/event/first-day-as-senator/)
21:16:27	2688/2688	---M--	200	added ('OK')	text/calendar	date:Wed,%2028%20Sep%202022%2015:46:25%20GMT	https://politicalwp.themeslr.com/event/first-day-as-senator/?ical=1	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/event/first-day-as-senator/indexedf3.html	(from https://politicalwp.themeslr.com/event/first-day-as-senator/)
21:16:29	52918/52918	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Sep%202022%2015:46:27%20GMT	https://politicalwp.themeslr.com/product-tag/mug/politicalwp	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/product-tag/mug/politicalwp.2ae.delayed	(from https://politicalwp.themeslr.com/product-tag/mug/)
21:16:32	756018/756018	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Mar%202017%2019:27:00%20GMT	https://politicalwp.themeslr.com/wp-content/uploads/2016/02/tlsr_politica_-19.jpg	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/wp-content/uploads/2016/02/tlsr_politica_-19.jpg	(from https://politicalwp.themeslr.com/event/first-day-as-senator/)
21:16:33	59934/59934	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:46:30%20GMT	https://politicalwp.themeslr.com/product-tag/mug/?add-to-cart=47	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/product-tag/mug/index1e32.html	(from https://politicalwp.themeslr.com/product-tag/mug/)
21:16:34	88921/88921	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2015:46:30%20GMT	https://politicalwp.themeslr.com/product/black-tea-mug/?add-to-cart=67	D:/Sudhiksha/partTime/Political%20Party/politicalwp.themeslr.com/product/black-tea-mug/index1950.html	(from https://politicalwp.themeslr.com/product/black-tea-mug/?add-to-cart=5822)
